Transaction ID,Date,Amount,Currency,Type,Status,Compliance Flag,Audit ID,Audit Date,Reviewer ID,Decision,Notes,Incident ID,Incident Date,Risk Level,Action Taken,Regulation,Compliance Status
500,2023-01-21,5108.08,USD,Mobile Payment,Pending,True,1500,2023-01-21,1005,Approved,All good,2500,2023-01-21,Low,No Action,PSD2,Compliant
501,2023-01-21,3172.77,USD,Mobile Payment,Pending,False,1501,2023-01-21,1004,Escalated,Check details,2501,2023-01-21,High,No Action,PSD2,Compliant
502,2023-01-21,3793.05,GBP,Wire Transfer,Flagged,True,1502,2023-01-21,1008,Approved,All good,2502,2023-01-21,Medium,Escalation,BSA,Non-Compliant
503,2023-01-21,5297.21,GBP,Mobile Payment,Completed,True,1503,2023-01-21,1010,Rejected,All good,2503,2023-01-21,Medium,Escalation,PSD2,Compliant
504,2023-01-21,7530.89,USD,Mobile Payment,Completed,True,1504,2023-01-21,1010,Escalated,High amount,2504,2023-01-21,Medium,No Action,PSD2,Compliant
505,2023-01-22,3401.72,EUR,ACH,Completed,False,1505,2023-01-22,1008,Approved,High amount,2505,2023-01-22,Low,Escalation,PSD2,Non-Compliant
506,2023-01-22,9249.17,GBP,Wire Transfer,Flagged,True,1506,2023-01-22,1012,Rejected,Check details,2506,2023-01-22,Low,No Action,PSD2,Non-Compliant
507,2023-01-22,8636.95,GBP,Wire Transfer,Completed,True,1507,2023-01-22,1007,Rejected,All good,2507,2023-01-22,Medium,No Action,Dodd-Frank Act,Compliant
508,2023-01-22,582.03,USD,ACH,Pending,False,1508,2023-01-22,1014,Approved,All good,2508,2023-01-22,Medium,No Action,PSD2,Non-Compliant
509,2023-01-22,2611.06,GBP,Mobile Payment,Pending,True,1509,2023-01-22,1003,Approved,High amount,2509,2023-01-22,Low,Review Requested,BSA,Compliant
510,2023-01-22,4516.74,USD,ACH,Flagged,False,1510,2023-01-22,1008,Rejected,All good,2510,2023-01-22,Medium,Review Requested,PSD2,Compliant
511,2023-01-22,1135.82,EUR,ACH,Completed,False,1511,2023-01-22,1004,Rejected,Check details,2511,2023-01-22,Medium,No Action,PSD2,Non-Compliant
512,2023-01-22,3549.91,GBP,ACH,Flagged,False,1512,2023-01-22,1013,Approved,High amount,2512,2023-01-22,High,Review Requested,BSA,Compliant
513,2023-01-22,7426.97,EUR,Mobile Payment,Flagged,True,1513,2023-01-22,1001,Approved,All good,2513,2023-01-22,Low,Review Requested,Dodd-Frank Act,Compliant
514,2023-01-22,6837.09,EUR,ACH,Completed,False,1514,2023-01-22,1006,Rejected,All good,2514,2023-01-22,Low,Escalation,Dodd-Frank Act,Non-Compliant
515,2023-01-22,6261.61,USD,Wire Transfer,Completed,True,1515,2023-01-22,1001,Rejected,High amount,2515,2023-01-22,Medium,No Action,PSD2,Non-Compliant
516,2023-01-22,7134.23,EUR,Mobile Payment,Pending,False,1516,2023-01-22,1004,Escalated,High amount,2516,2023-01-22,High,Review Requested,BSA,Non-Compliant
517,2023-01-22,2128.74,USD,ACH,Completed,True,1517,2023-01-22,1011,Escalated,High amount,2517,2023-01-22,Low,Escalation,PSD2,Compliant
518,2023-01-22,3482.81,USD,ACH,Completed,False,1518,2023-01-22,1018,Approved,All good,2518,2023-01-22,Low,No Action,PSD2,Non-Compliant
519,2023-01-22,6794.8,GBP,ACH,Pending,True,1519,2023-01-22,1017,Approved,High amount,2519,2023-01-22,Low,Escalation,Dodd-Frank Act,Compliant
520,2023-01-22,8804.42,EUR,ACH,Pending,True,1520,2023-01-22,1009,Rejected,Check details,2520,2023-01-22,High,No Action,PSD2,Compliant
521,2023-01-22,5482.41,USD,ACH,Pending,False,1521,2023-01-22,1019,Rejected,All good,2521,2023-01-22,High,No Action,BSA,Non-Compliant
522,2023-01-22,2898.73,GBP,ACH,Pending,True,1522,2023-01-22,1016,Approved,All good,2522,2023-01-22,High,Review Requested,BSA,Compliant
523,2023-01-22,399.33,USD,Wire Transfer,Completed,True,1523,2023-01-22,1011,Approved,High amount,2523,2023-01-22,Low,No Action,Dodd-Frank Act,Non-Compliant
524,2023-01-22,7132.33,EUR,Mobile Payment,Flagged,True,1524,2023-01-22,1006,Approved,All good,2524,2023-01-22,Low,Review Requested,Dodd-Frank Act,Compliant
525,2023-01-22,178.05,EUR,Wire Transfer,Flagged,False,1525,2023-01-22,1014,Approved,Check details,2525,2023-01-22,High,Review Requested,PSD2,Non-Compliant
526,2023-01-22,3789.52,GBP,ACH,Flagged,False,1526,2023-01-22,1004,Rejected,Check details,2526,2023-01-22,High,Escalation,BSA,Non-Compliant
527,2023-01-22,5352.32,GBP,ACH,Pending,False,1527,2023-01-22,1005,Escalated,All good,2527,2023-01-22,High,Escalation,BSA,Compliant
528,2023-01-22,9228.9,GBP,ACH,Completed,True,1528,2023-01-22,1004,Escalated,High amount,2528,2023-01-22,Medium,No Action,BSA,Non-Compliant
529,2023-01-23,986.0,GBP,Wire Transfer,Flagged,False,1529,2023-01-23,1004,Approved,High amount,2529,2023-01-23,High,Escalation,PSD2,Non-Compliant
530,2023-01-23,4118.83,GBP,ACH,Completed,False,1530,2023-01-23,1008,Approved,Check details,2530,2023-01-23,Low,No Action,Dodd-Frank Act,Non-Compliant
531,2023-01-23,340.7,EUR,Wire Transfer,Completed,False,1531,2023-01-23,1011,Escalated,All good,2531,2023-01-23,High,Escalation,BSA,Compliant
532,2023-01-23,3491.85,GBP,Mobile Payment,Pending,False,1532,2023-01-23,1009,Rejected,All good,2532,2023-01-23,High,No Action,PSD2,Compliant
533,2023-01-23,6260.09,GBP,Wire Transfer,Pending,False,1533,2023-01-23,1009,Rejected,Check details,2533,2023-01-23,Medium,Escalation,PSD2,Non-Compliant
534,2023-01-23,2862.77,GBP,Wire Transfer,Completed,True,1534,2023-01-23,1018,Approved,Check details,2534,2023-01-23,Low,No Action,PSD2,Non-Compliant
535,2023-01-23,2176.52,GBP,Mobile Payment,Completed,False,1535,2023-01-23,1018,Approved,Check details,2535,2023-01-23,High,Escalation,PSD2,Compliant
536,2023-01-23,1245.46,EUR,ACH,Completed,False,1536,2023-01-23,1006,Escalated,All good,2536,2023-01-23,Medium,No Action,Dodd-Frank Act,Compliant
537,2023-01-23,5813.69,EUR,Wire Transfer,Completed,True,1537,2023-01-23,1017,Approved,Check details,2537,2023-01-23,High,No Action,BSA,Compliant
538,2023-01-23,6983.17,USD,Mobile Payment,Completed,False,1538,2023-01-23,1004,Escalated,Check details,2538,2023-01-23,Medium,Escalation,BSA,Compliant
539,2023-01-23,6752.38,GBP,Wire Transfer,Completed,True,1539,2023-01-23,1019,Rejected,High amount,2539,2023-01-23,Medium,No Action,BSA,Non-Compliant
540,2023-01-23,9493.72,GBP,Wire Transfer,Pending,True,1540,2023-01-23,1004,Approved,Check details,2540,2023-01-23,Medium,Escalation,Dodd-Frank Act,Compliant
541,2023-01-23,126.76,EUR,Mobile Payment,Completed,False,1541,2023-01-23,1017,Escalated,All good,2541,2023-01-23,Medium,Escalation,PSD2,Compliant
542,2023-01-23,6507.25,EUR,Wire Transfer,Completed,False,1542,2023-01-23,1001,Approved,All good,2542,2023-01-23,Low,Escalation,BSA,Compliant
543,2023-01-23,6043.88,EUR,Mobile Payment,Flagged,True,1543,2023-01-23,1016,Approved,All good,2543,2023-01-23,Medium,Review Requested,Dodd-Frank Act,Compliant
544,2023-01-23,5928.52,GBP,Wire Transfer,Flagged,True,1544,2023-01-23,1003,Escalated,Check details,2544,2023-01-23,Low,Escalation,Dodd-Frank Act,Compliant
545,2023-01-23,9631.43,USD,ACH,Flagged,False,1545,2023-01-23,1012,Approved,All good,2545,2023-01-23,Low,Review Requested,PSD2,Compliant
546,2023-01-23,267.03,USD,Mobile Payment,Pending,True,1546,2023-01-23,1019,Escalated,All good,2546,2023-01-23,High,No Action,BSA,Non-Compliant
547,2023-01-23,6995.18,EUR,ACH,Completed,True,1547,2023-01-23,1001,Approved,Check details,2547,2023-01-23,Low,No Action,BSA,Compliant
548,2023-01-23,8155.42,EUR,Wire Transfer,Pending,True,1548,2023-01-23,1014,Approved,Check details,2548,2023-01-23,High,Review Requested,PSD2,Compliant
549,2023-01-23,5147.09,EUR,ACH,Completed,True,1549,2023-01-23,1009,Approved,High amount,2549,2023-01-23,Low,Review Requested,BSA,Compliant
550,2023-01-23,3406.25,EUR,Mobile Payment,Pending,True,1550,2023-01-23,1002,Escalated,High amount,2550,2023-01-23,Low,No Action,Dodd-Frank Act,Compliant
551,2023-01-23,7929.32,USD,Wire Transfer,Pending,True,1551,2023-01-23,1016,Approved,All good,2551,2023-01-23,Low,Review Requested,Dodd-Frank Act,Non-Compliant
552,2023-01-23,1062.7,USD,Mobile Payment,Pending,True,1552,2023-01-23,1007,Rejected,All good,2552,2023-01-23,Low,Escalation,Dodd-Frank Act,Non-Compliant
553,2023-01-24,4476.15,EUR,Wire Transfer,Pending,True,1553,2023-01-24,1007,Escalated,Check details,2553,2023-01-24,High,Escalation,Dodd-Frank Act,Compliant
554,2023-01-24,5247.53,USD,ACH,Flagged,True,1554,2023-01-24,1013,Rejected,All good,2554,2023-01-24,Low,Escalation,PSD2,Compliant
555,2023-01-24,6970.17,EUR,ACH,Pending,False,1555,2023-01-24,1019,Rejected,High amount,2555,2023-01-24,High,Review Requested,PSD2,Compliant
556,2023-01-24,999.77,USD,Mobile Payment,Pending,False,1556,2023-01-24,1019,Escalated,Check details,2556,2023-01-24,Low,Review Requested,PSD2,Non-Compliant
557,2023-01-24,2354.82,GBP,Mobile Payment,Completed,True,1557,2023-01-24,1018,Escalated,High amount,2557,2023-01-24,Medium,Escalation,BSA,Compliant
558,2023-01-24,4161.99,GBP,Wire Transfer,Completed,True,1558,2023-01-24,1006,Rejected,All good,2558,2023-01-24,High,Escalation,PSD2,Compliant
559,2023-01-24,6270.62,USD,Mobile Payment,Flagged,False,1559,2023-01-24,1015,Escalated,High amount,2559,2023-01-24,Medium,No Action,Dodd-Frank Act,Compliant
560,2023-01-24,8880.91,EUR,Mobile Payment,Pending,False,1560,2023-01-24,1003,Rejected,All good,2560,2023-01-24,High,Review Requested,PSD2,Compliant
561,2023-01-24,6226.38,USD,ACH,Completed,True,1561,2023-01-24,1002,Approved,All good,2561,2023-01-24,Low,Review Requested,BSA,Compliant
562,2023-01-24,1421.27,EUR,Mobile Payment,Pending,False,1562,2023-01-24,1007,Escalated,High amount,2562,2023-01-24,High,Escalation,Dodd-Frank Act,Non-Compliant
563,2023-01-24,9807.74,EUR,Mobile Payment,Pending,True,1563,2023-01-24,1019,Escalated,Check details,2563,2023-01-24,Low,Review Requested,PSD2,Non-Compliant
564,2023-01-24,8730.68,EUR,Wire Transfer,Pending,True,1564,2023-01-24,1010,Rejected,Check details,2564,2023-01-24,High,Escalation,Dodd-Frank Act,Non-Compliant
565,2023-01-24,5076.94,EUR,ACH,Completed,True,1565,2023-01-24,1006,Rejected,Check details,2565,2023-01-24,Low,Escalation,BSA,Compliant
566,2023-01-24,9231.25,USD,ACH,Completed,True,1566,2023-01-24,1018,Rejected,Check details,2566,2023-01-24,High,Escalation,PSD2,Non-Compliant
567,2023-01-24,5459.67,USD,Wire Transfer,Pending,False,1567,2023-01-24,1005,Rejected,Check details,2567,2023-01-24,Medium,Review Requested,PSD2,Non-Compliant
568,2023-01-24,9240.73,GBP,ACH,Pending,True,1568,2023-01-24,1002,Rejected,High amount,2568,2023-01-24,High,Review Requested,Dodd-Frank Act,Non-Compliant
569,2023-01-24,8315.98,EUR,Wire Transfer,Pending,True,1569,2023-01-24,1005,Approved,Check details,2569,2023-01-24,High,Review Requested,BSA,Compliant
570,2023-01-24,9686.04,GBP,Wire Transfer,Completed,False,1570,2023-01-24,1008,Escalated,Check details,2570,2023-01-24,High,Review Requested,PSD2,Non-Compliant
571,2023-01-24,9205.85,USD,Mobile Payment,Pending,True,1571,2023-01-24,1005,Approved,High amount,2571,2023-01-24,Low,Review Requested,PSD2,Compliant
572,2023-01-24,456.73,USD,Mobile Payment,Flagged,True,1572,2023-01-24,1016,Approved,High amount,2572,2023-01-24,Medium,Escalation,PSD2,Non-Compliant
573,2023-01-24,1830.24,EUR,Wire Transfer,Pending,True,1573,2023-01-24,1003,Rejected,Check details,2573,2023-01-24,Low,Escalation,Dodd-Frank Act,Non-Compliant
574,2023-01-24,3952.43,USD,Mobile Payment,Flagged,True,1574,2023-01-24,1013,Rejected,All good,2574,2023-01-24,Medium,Review Requested,BSA,Compliant
575,2023-01-24,9526.21,EUR,Mobile Payment,Completed,False,1575,2023-01-24,1006,Escalated,Check details,2575,2023-01-24,High,Review Requested,PSD2,Compliant
576,2023-01-24,3070.29,GBP,ACH,Pending,True,1576,2023-01-24,1004,Rejected,Check details,2576,2023-01-24,Low,No Action,BSA,Non-Compliant
577,2023-01-25,1688.63,EUR,ACH,Completed,True,1577,2023-01-25,1010,Approved,High amount,2577,2023-01-25,Low,No Action,PSD2,Non-Compliant
578,2023-01-25,8874.42,USD,Mobile Payment,Flagged,False,1578,2023-01-25,1018,Escalated,High amount,2578,2023-01-25,High,No Action,BSA,Compliant
579,2023-01-25,4519.3,USD,Wire Transfer,Completed,True,1579,2023-01-25,1018,Approved,All good,2579,2023-01-25,Low,No Action,BSA,Compliant
580,2023-01-25,9087.97,USD,Wire Transfer,Completed,True,1580,2023-01-25,1012,Approved,All good,2580,2023-01-25,Medium,Review Requested,BSA,Compliant
581,2023-01-25,1686.28,GBP,Mobile Payment,Completed,True,1581,2023-01-25,1003,Approved,High amount,2581,2023-01-25,Low,Review Requested,BSA,Compliant
582,2023-01-25,6645.06,EUR,Mobile Payment,Pending,False,1582,2023-01-25,1012,Approved,All good,2582,2023-01-25,High,No Action,PSD2,Non-Compliant
583,2023-01-25,4458.61,GBP,Wire Transfer,Completed,False,1583,2023-01-25,1012,Approved,All good,2583,2023-01-25,High,Escalation,BSA,Compliant
584,2023-01-25,857.22,USD,ACH,Flagged,False,1584,2023-01-25,1002,Approved,Check details,2584,2023-01-25,Low,Review Requested,PSD2,Non-Compliant
585,2023-01-25,6994.99,EUR,ACH,Pending,True,1585,2023-01-25,1018,Approved,High amount,2585,2023-01-25,Medium,Escalation,PSD2,Compliant
586,2023-01-25,2549.25,GBP,Wire Transfer,Flagged,False,1586,2023-01-25,1002,Approved,All good,2586,2023-01-25,High,No Action,BSA,Non-Compliant
587,2023-01-25,492.19,EUR,Mobile Payment,Flagged,False,1587,2023-01-25,1002,Escalated,Check details,2587,2023-01-25,Medium,Review Requested,Dodd-Frank Act,Non-Compliant
588,2023-01-25,693.45,USD,ACH,Pending,True,1588,2023-01-25,1008,Approved,Check details,2588,2023-01-25,Low,Review Requested,Dodd-Frank Act,Non-Compliant
589,2023-01-25,704.68,GBP,Wire Transfer,Completed,False,1589,2023-01-25,1001,Rejected,High amount,2589,2023-01-25,High,Review Requested,Dodd-Frank Act,Non-Compliant
590,2023-01-25,9086.56,EUR,Mobile Payment,Completed,True,1590,2023-01-25,1013,Escalated,High amount,2590,2023-01-25,Low,Review Requested,BSA,Non-Compliant
591,2023-01-25,7424.85,EUR,Mobile Payment,Completed,True,1591,2023-01-25,1018,Rejected,High amount,2591,2023-01-25,Medium,Escalation,PSD2,Compliant
592,2023-01-25,8990.82,USD,ACH,Completed,True,1592,2023-01-25,1008,Approved,All good,2592,2023-01-25,Medium,Escalation,BSA,Compliant
593,2023-01-25,6758.56,USD,Mobile Payment,Completed,True,1593,2023-01-25,1013,Escalated,All good,2593,2023-01-25,Medium,No Action,BSA,Compliant
594,2023-01-25,5336.51,USD,Wire Transfer,Flagged,True,1594,2023-01-25,1007,Escalated,High amount,2594,2023-01-25,High,Review Requested,Dodd-Frank Act,Compliant
595,2023-01-25,3114.02,GBP,Wire Transfer,Flagged,False,1595,2023-01-25,1003,Rejected,Check details,2595,2023-01-25,High,Escalation,Dodd-Frank Act,Non-Compliant
596,2023-01-25,9979.83,GBP,Wire Transfer,Pending,True,1596,2023-01-25,1010,Escalated,Check details,2596,2023-01-25,High,No Action,PSD2,Non-Compliant
597,2023-01-25,3685.67,EUR,Wire Transfer,Completed,True,1597,2023-01-25,1019,Rejected,High amount,2597,2023-01-25,Medium,Escalation,BSA,Compliant
598,2023-01-25,4759.42,EUR,Mobile Payment,Completed,True,1598,2023-01-25,1013,Escalated,All good,2598,2023-01-25,High,Escalation,Dodd-Frank Act,Non-Compliant
599,2023-01-25,3844.63,GBP,Wire Transfer,Completed,False,1599,2023-01-25,1019,Escalated,High amount,2599,2023-01-25,Medium,Review Requested,BSA,Compliant
600,2023-01-25,9797.32,EUR,ACH,Flagged,False,1600,2023-01-25,1008,Approved,High amount,2600,2023-01-25,High,No Action,BSA,Compliant
601,2023-01-26,1829.12,GBP,Mobile Payment,Pending,False,1601,2023-01-26,1018,Approved,All good,2601,2023-01-26,Low,Review Requested,PSD2,Compliant
602,2023-01-26,3347.08,EUR,Mobile Payment,Completed,False,1602,2023-01-26,1015,Approved,Check details,2602,2023-01-26,Low,Escalation,PSD2,Compliant
603,2023-01-26,6835.45,GBP,Mobile Payment,Pending,True,1603,2023-01-26,1007,Approved,Check details,2603,2023-01-26,Medium,Escalation,PSD2,Compliant
604,2023-01-26,725.76,EUR,Wire Transfer,Flagged,True,1604,2023-01-26,1007,Rejected,Check details,2604,2023-01-26,Medium,No Action,Dodd-Frank Act,Compliant
605,2023-01-26,6111.77,EUR,Mobile Payment,Completed,True,1605,2023-01-26,1003,Escalated,High amount,2605,2023-01-26,Low,Escalation,PSD2,Compliant
606,2023-01-26,4828.7,GBP,Wire Transfer,Flagged,False,1606,2023-01-26,1018,Escalated,High amount,2606,2023-01-26,Medium,Review Requested,Dodd-Frank Act,Compliant
607,2023-01-26,2911.6,USD,Wire Transfer,Completed,True,1607,2023-01-26,1014,Approved,Check details,2607,2023-01-26,Medium,Escalation,PSD2,Compliant
608,2023-01-26,2460.29,GBP,Mobile Payment,Pending,True,1608,2023-01-26,1017,Escalated,High amount,2608,2023-01-26,High,Review Requested,BSA,Compliant
609,2023-01-26,5193.68,GBP,Mobile Payment,Completed,True,1609,2023-01-26,1009,Approved,Check details,2609,2023-01-26,High,Review Requested,PSD2,Non-Compliant
610,2023-01-26,3742.48,USD,Wire Transfer,Completed,False,1610,2023-01-26,1010,Approved,Check details,2610,2023-01-26,High,No Action,PSD2,Non-Compliant
611,2023-01-26,4619.55,EUR,Mobile Payment,Flagged,False,1611,2023-01-26,1008,Escalated,High amount,2611,2023-01-26,Medium,No Action,BSA,Compliant
612,2023-01-26,3441.03,USD,Mobile Payment,Pending,True,1612,2023-01-26,1019,Approved,Check details,2612,2023-01-26,High,No Action,PSD2,Compliant
613,2023-01-26,9707.89,USD,Wire Transfer,Pending,False,1613,2023-01-26,1002,Rejected,All good,2613,2023-01-26,High,Review Requested,PSD2,Compliant
614,2023-01-26,1421.05,USD,Wire Transfer,Completed,False,1614,2023-01-26,1012,Approved,Check details,2614,2023-01-26,High,Review Requested,Dodd-Frank Act,Non-Compliant
615,2023-01-26,1058.36,EUR,Mobile Payment,Flagged,True,1615,2023-01-26,1004,Approved,All good,2615,2023-01-26,Medium,Escalation,PSD2,Non-Compliant
616,2023-01-26,3499.58,GBP,Wire Transfer,Completed,False,1616,2023-01-26,1003,Rejected,All good,2616,2023-01-26,High,Escalation,Dodd-Frank Act,Compliant
617,2023-01-26,5951.17,USD,Wire Transfer,Flagged,True,1617,2023-01-26,1001,Approved,Check details,2617,2023-01-26,High,Review Requested,PSD2,Compliant
618,2023-01-26,6625.85,EUR,ACH,Completed,False,1618,2023-01-26,1015,Approved,Check details,2618,2023-01-26,Medium,Review Requested,PSD2,Non-Compliant
619,2023-01-26,4032.84,EUR,Mobile Payment,Completed,False,1619,2023-01-26,1001,Approved,High amount,2619,2023-01-26,Medium,Review Requested,Dodd-Frank Act,Compliant
620,2023-01-26,9992.85,GBP,Mobile Payment,Flagged,False,1620,2023-01-26,1009,Rejected,All good,2620,2023-01-26,High,Review Requested,Dodd-Frank Act,Compliant
621,2023-01-26,3583.74,GBP,Mobile Payment,Completed,True,1621,2023-01-26,1005,Approved,High amount,2621,2023-01-26,Medium,Escalation,Dodd-Frank Act,Compliant
622,2023-01-26,7241.93,USD,Mobile Payment,Pending,False,1622,2023-01-26,1019,Approved,Check details,2622,2023-01-26,High,Review Requested,PSD2,Non-Compliant
623,2023-01-26,6412.07,EUR,Mobile Payment,Pending,True,1623,2023-01-26,1006,Escalated,All good,2623,2023-01-26,Low,Escalation,Dodd-Frank Act,Compliant
624,2023-01-26,8149.23,GBP,Wire Transfer,Flagged,True,1624,2023-01-26,1008,Rejected,Check details,2624,2023-01-26,Low,Escalation,PSD2,Non-Compliant
625,2023-01-27,9764.63,USD,Mobile Payment,Flagged,False,1625,2023-01-27,1003,Rejected,High amount,2625,2023-01-27,Medium,No Action,Dodd-Frank Act,Compliant
626,2023-01-27,8908.96,EUR,Mobile Payment,Completed,False,1626,2023-01-27,1002,Rejected,High amount,2626,2023-01-27,Low,Escalation,BSA,Non-Compliant
627,2023-01-27,7669.16,EUR,ACH,Completed,True,1627,2023-01-27,1014,Approved,High amount,2627,2023-01-27,High,Escalation,Dodd-Frank Act,Non-Compliant
628,2023-01-27,7012.66,GBP,Wire Transfer,Pending,False,1628,2023-01-27,1011,Rejected,Check details,2628,2023-01-27,Medium,Escalation,PSD2,Non-Compliant
629,2023-01-27,3421.43,EUR,Mobile Payment,Flagged,True,1629,2023-01-27,1018,Rejected,Check details,2629,2023-01-27,Medium,Review Requested,PSD2,Non-Compliant
630,2023-01-27,1562.09,EUR,Mobile Payment,Flagged,True,1630,2023-01-27,1007,Approved,High amount,2630,2023-01-27,Medium,Escalation,PSD2,Non-Compliant
631,2023-01-27,720.1,GBP,Mobile Payment,Pending,True,1631,2023-01-27,1001,Escalated,All good,2631,2023-01-27,High,Escalation,BSA,Non-Compliant
632,2023-01-27,2494.83,EUR,Mobile Payment,Flagged,False,1632,2023-01-27,1008,Rejected,All good,2632,2023-01-27,Medium,No Action,BSA,Compliant
633,2023-01-27,4379.59,EUR,Wire Transfer,Completed,False,1633,2023-01-27,1006,Rejected,Check details,2633,2023-01-27,High,Review Requested,Dodd-Frank Act,Non-Compliant
634,2023-01-27,5267.76,USD,ACH,Flagged,False,1634,2023-01-27,1011,Rejected,High amount,2634,2023-01-27,Low,Review Requested,BSA,Compliant
635,2023-01-27,7753.53,EUR,ACH,Flagged,False,1635,2023-01-27,1010,Rejected,All good,2635,2023-01-27,Medium,No Action,BSA,Compliant
636,2023-01-27,9591.54,GBP,Mobile Payment,Completed,False,1636,2023-01-27,1002,Approved,Check details,2636,2023-01-27,Low,No Action,BSA,Compliant
637,2023-01-27,1261.47,EUR,ACH,Completed,True,1637,2023-01-27,1001,Rejected,All good,2637,2023-01-27,High,Escalation,PSD2,Compliant
638,2023-01-27,1159.34,GBP,ACH,Pending,True,1638,2023-01-27,1004,Approved,All good,2638,2023-01-27,Low,No Action,Dodd-Frank Act,Compliant
639,2023-01-27,5937.98,GBP,ACH,Pending,False,1639,2023-01-27,1009,Approved,Check details,2639,2023-01-27,Medium,No Action,BSA,Non-Compliant
640,2023-01-27,7479.44,EUR,ACH,Pending,True,1640,2023-01-27,1013,Escalated,All good,2640,2023-01-27,Low,Escalation,PSD2,Non-Compliant
641,2023-01-27,8496.69,GBP,ACH,Flagged,True,1641,2023-01-27,1004,Rejected,Check details,2641,2023-01-27,Medium,No Action,BSA,Non-Compliant
642,2023-01-27,9364.74,USD,Wire Transfer,Completed,True,1642,2023-01-27,1003,Rejected,All good,2642,2023-01-27,Low,Review Requested,Dodd-Frank Act,Non-Compliant
643,2023-01-27,9835.92,GBP,Wire Transfer,Flagged,True,1643,2023-01-27,1018,Rejected,All good,2643,2023-01-27,Low,No Action,Dodd-Frank Act,Compliant
644,2023-01-27,4058.04,USD,Wire Transfer,Completed,False,1644,2023-01-27,1002,Escalated,Check details,2644,2023-01-27,Low,Escalation,PSD2,Non-Compliant
645,2023-01-27,3865.32,GBP,ACH,Completed,False,1645,2023-01-27,1009,Rejected,High amount,2645,2023-01-27,Low,No Action,Dodd-Frank Act,Compliant
646,2023-01-27,1563.31,EUR,Wire Transfer,Flagged,False,1646,2023-01-27,1007,Approved,High amount,2646,2023-01-27,Medium,Review Requested,PSD2,Compliant
647,2023-01-27,6880.85,GBP,ACH,Flagged,True,1647,2023-01-27,1002,Rejected,High amount,2647,2023-01-27,Low,Review Requested,BSA,Compliant
648,2023-01-27,6601.94,GBP,ACH,Flagged,False,1648,2023-01-27,1012,Escalated,Check details,2648,2023-01-27,Low,No Action,PSD2,Non-Compliant
649,2023-01-28,8634.42,GBP,Wire Transfer,Completed,False,1649,2023-01-28,1017,Rejected,Check details,2649,2023-01-28,Low,Escalation,Dodd-Frank Act,Non-Compliant
650,2023-01-28,1062.85,USD,Mobile Payment,Completed,True,1650,2023-01-28,1014,Escalated,All good,2650,2023-01-28,Medium,Escalation,BSA,Compliant
651,2023-01-28,5027.99,USD,ACH,Flagged,True,1651,2023-01-28,1014,Rejected,All good,2651,2023-01-28,Low,Review Requested,Dodd-Frank Act,Compliant
652,2023-01-28,5852.71,USD,ACH,Completed,True,1652,2023-01-28,1015,Escalated,High amount,2652,2023-01-28,Low,Review Requested,BSA,Non-Compliant
653,2023-01-28,2491.41,USD,Wire Transfer,Completed,False,1653,2023-01-28,1017,Rejected,Check details,2653,2023-01-28,Medium,No Action,PSD2,Compliant
654,2023-01-28,1773.35,USD,ACH,Flagged,True,1654,2023-01-28,1004,Rejected,All good,2654,2023-01-28,Low,No Action,PSD2,Compliant
655,2023-01-28,8609.85,EUR,ACH,Completed,True,1655,2023-01-28,1014,Escalated,High amount,2655,2023-01-28,High,Escalation,BSA,Non-Compliant
656,2023-01-28,679.5,GBP,ACH,Pending,False,1656,2023-01-28,1007,Rejected,Check details,2656,2023-01-28,Low,Review Requested,PSD2,Non-Compliant
657,2023-01-28,4759.15,GBP,Wire Transfer,Flagged,True,1657,2023-01-28,1019,Escalated,Check details,2657,2023-01-28,High,Escalation,Dodd-Frank Act,Non-Compliant
658,2023-01-28,1246.76,EUR,Mobile Payment,Pending,True,1658,2023-01-28,1002,Rejected,High amount,2658,2023-01-28,Low,Escalation,BSA,Non-Compliant
659,2023-01-28,4624.88,EUR,Mobile Payment,Pending,False,1659,2023-01-28,1009,Approved,All good,2659,2023-01-28,Low,No Action,Dodd-Frank Act,Non-Compliant
660,2023-01-28,9801.63,EUR,Wire Transfer,Pending,True,1660,2023-01-28,1015,Escalated,High amount,2660,2023-01-28,Medium,Review Requested,BSA,Non-Compliant
661,2023-01-28,4294.69,EUR,ACH,Pending,True,1661,2023-01-28,1019,Escalated,All good,2661,2023-01-28,High,No Action,Dodd-Frank Act,Non-Compliant
662,2023-01-28,8585.54,USD,Mobile Payment,Pending,False,1662,2023-01-28,1010,Rejected,All good,2662,2023-01-28,Low,No Action,PSD2,Non-Compliant
663,2023-01-28,1261.42,GBP,Wire Transfer,Pending,True,1663,2023-01-28,1008,Approved,Check details,2663,2023-01-28,Low,Escalation,Dodd-Frank Act,Non-Compliant
664,2023-01-28,2785.4,EUR,Wire Transfer,Flagged,False,1664,2023-01-28,1013,Escalated,Check details,2664,2023-01-28,Low,Escalation,PSD2,Non-Compliant
665,2023-01-28,4097.55,EUR,ACH,Flagged,True,1665,2023-01-28,1010,Approved,Check details,2665,2023-01-28,Low,Review Requested,Dodd-Frank Act,Non-Compliant
666,2023-01-28,4058.14,GBP,ACH,Completed,False,1666,2023-01-28,1017,Escalated,Check details,2666,2023-01-28,Low,Escalation,BSA,Compliant
667,2023-01-28,6746.7,EUR,Wire Transfer,Flagged,True,1667,2023-01-28,1002,Rejected,High amount,2667,2023-01-28,High,Escalation,Dodd-Frank Act,Compliant
